user_id,heart_rate_bpm,blood_oxygen_pct,step_count,sleep_duration_hrs,activity_level,stress_level,stress_category,health_score,health_category
16947,61,97.3,13876,7.0,Active,1,Low,14,Excellent
6616,120,98.8,4974,6.3,Moderate,6,Moderate,9,Moderate
18293,97,94.9,7155,5.3,Moderate,4,Moderate,8,Moderate
16825,128,91.3,5247,3.8,Moderate,8,High,6,Low
3506,127,92.4,21420,1.3,Highly Active,10,High,7,Moderate
2770,160,94.1,5556,3.9,Moderate,8,High,6,Low
14693,82,94.1,4327,5.3,Moderate,6,Moderate,7,Moderate
17544,62,98.5,9245,8.4,Moderate,2,Low,14,Excellent
14806,113,97.0,8264,5.6,Moderate,4,Moderate,9,Moderate
7196,83,99.0,9203,5.1,Moderate,6,Moderate,10,Good
2995,108,97.0,9245,5.3,Moderate,5,Moderate,9,Moderate
17997,53,98.1,9581,7.3,Moderate,1,Low,14,Excellent
11761,117,88.8,17627,5.7,Active,8,High,8,Moderate
7760,145,92.6,16065,0.7,Active,10,High,7,Moderate
8991,173,90.6,16120,5.4,Active,10,High,8,Moderate
14992,80,97.0,4940,6.7,Moderate,7,Moderate,9,Moderate
4529,81,96.7,17291,5.4,Active,6,Moderate,10,Good
12689,140,86.7,7296,2.8,Moderate,8,High,6,Low
14676,103,96.8,14982,6.8,Active,7,Moderate,10,Good
15392,120,97.8,3557,5.1,Sedentary,7,Moderate,8,Moderate
16326,70,97.6,1855,7.4,Sedentary,1,Low,11,Good
3064,103,94.4,22374,7.3,Highly Active,6,Moderate,10,Good
16130,67,97.3,21706,8.5,Highly Active,1,Low,13,Excellent
7514,94,98.9,21900,8.4,Highly Active,2,Low,13,Excellent
8269,120,96.0,9337,7.0,Moderate,5,Moderate,10,Good
6895,123,86.4,5180,1.2,Moderate,10,High,6,Low
5305,120,97.0,3729,5.3,Sedentary,5,Moderate,8,Moderate
2670,183,88.1,2094,5.5,Sedentary,10,High,6,Low
2304,48,98.7,9243,8.6,Moderate,3,Low,14,Excellent
1653,109,95.2,14209,6.5,Active,5,Moderate,10,Good
726,117,96.3,18045,6.0,Active,5,Moderate,10,Good
5111,176,91.0,19150,3.6,Active,8,High,7,Moderate
16364,81,94.1,8596,7.0,Moderate,7,Moderate,9,Moderate
14683,120,94.6,526,7.2,Sedentary,7,Moderate,8,Moderate
5063,103,96.1,3963,5.1,Sedentary,7,Moderate,8,Moderate
15143,102,93.5,17914,2.2,Highly Active,10,High,7,Moderate
6590,66,99.8,2042,7.1,Sedentary,1,Low,12,Good
683,46,98.8,3476,8.3,Sedentary,1,Low,13,Excellent
4506,61,99.8,2666,8.6,Sedentary,3,Low,13,Excellent
12878,120,98.0,24653,7.5,Highly Active,7,Moderate,12,Good
17650,80,99.6,9162,7.4,Moderate,1,Low,13,Excellent
9635,68,95.4,9384,7.1,Moderate,5,Moderate,11,Good
9650,146,94.8,17109,1.8,Active,9,High,7,Moderate
17667,106,91.2,9243,0.9,Moderate,10,High,6,Low
6988,72,98.7,27208,7.7,Highly Active,1,Low,14,Excellent
5989,85,96.7,16087,6.2,Active,6,Moderate,10,Good
7147,98,94.7,20780,6.5,Highly Active,6,Moderate,9,Moderate
10834,115,85.1,1224,1.8,Sedentary,10,High,5,Low
2646,109,98.8,126,6.7,Sedentary,6,Moderate,9,Moderate
6926,165,92.4,8371,4.3,Moderate,8,High,6,Low
14615,86,97.2,4491,6.6,Moderate,3,Low,9,Moderate
9038,65,98.3,21981,6.1,Highly Active,6,Moderate,13,Excellent
10349,157,89.3,18863,3.2,Active,8,High,7,Moderate
1127,43,99.1,17783,6.9,Active,2,Low,14,Excellent
14644,139,92.1,2466,1.2,Sedentary,8,High,5,Low
4422,82,98.5,18989,6.8,Active,5,Moderate,11,Good
6892,125,89.9,19257,4.9,Active,10,High,7,Moderate
18593,105,98.5,9456,5.2,Moderate,7,Moderate,10,Good
5389,98,94.1,7149,6.8,Moderate,5,Moderate,8,Moderate
7034,132,88.1,8852,3.6,Moderate,10,High,6,Low
18295,55,97.1,16349,6.9,Highly Active,2,Low,13,Excellent
4065,44,97.6,2307,7.1,Sedentary,1,Low,12,Good
4879,98,96.1,9069,6.0,Moderate,6,Moderate,9,Moderate
4820,69,99.1,732,9.0,Sedentary,3,Low,12,Good
13203,80,98.9,4127,6.9,Moderate,5,Moderate,10,Good
12916,120,98.3,4810,6.8,Moderate,6,Moderate,9,Moderate
7943,126,90.4,18828,3.4,Active,10,High,7,Moderate
7752,107,93.9,7151,6.0,Moderate,10,High,7,Moderate
1117,94,99.0,2149,5.9,Sedentary,7,Moderate,9,Moderate
15148,97,95.9,24211,7.2,Highly Active,6,Moderate,11,Good
9732,95,97.8,8196,8.6,Moderate,3,Low,11,Good
982,60,98.6,19464,7.6,Active,3,Low,15,Excellent
13059,83,98.6,9145,5.5,Moderate,6,Moderate,10,Good
1925,114,85.1,29039,5.1,Highly Active,9,High,8,Moderate
14117,146,88.8,16847,0.8,Active,9,High,7,Moderate
2168,102,86.8,19199,5.7,Active,10,High,8,Moderate
6798,120,98.4,5528,5.7,Moderate,4,Moderate,10,Good
9930,81,96.1,7431,7.1,Moderate,7,Moderate,10,Good
2945,67,99.1,1101,8.3,Sedentary,1,Low,12,Good
10081,104,86.9,17697,5.8,Highly Active,10,High,8,Moderate
13428,118,99.0,24635,5.6,Highly Active,4,Moderate,11,Good
3558,100,98.9,4029,6.6,Moderate,7,Moderate,9,Moderate
15705,115,89.3,2966,3.7,Sedentary,10,High,5,Low
15776,79,97.7,7262,7.4,Moderate,2,Low,12,Good
2020,90,94.7,1107,6.4,Sedentary,7,Moderate,7,Moderate
11799,80,95.5,170,5.8,Sedentary,5,Moderate,9,Moderate
3026,151,90.7,17431,4.3,Active,8,High,7,Moderate
2880,129,94.1,2008,1.6,Sedentary,9,High,5,Low
11381,84,95.7,827,6.1,Sedentary,4,Moderate,8,Moderate
16162,104,88.4,21832,4.1,Highly Active,10,High,7,Moderate
3074,65,99.3,25915,7.3,Highly Active,2,Low,15,Excellent
6389,41,99.0,5103,7.4,Moderate,3,Low,14,Excellent
1677,151,86.2,7988,2.0,Moderate,8,High,6,Low
1227,144,90.6,21696,4.3,Highly Active,9,High,7,Moderate
4411,76,97.7,3135,7.0,Sedentary,2,Low,11,Good
5765,107,93.2,245,3.7,Sedentary,8,High,5,Low
13568,65,98.1,5522,8.3,Moderate,1,Low,14,Excellent
18709,120,97.4,26963,5.1,Highly Active,5,Moderate,10,Good
3460,156,85.1,29424,1.8,Highly Active,9,High,7,Moderate
8251,107,95.4,5890,6.4,Moderate,6,Moderate,9,Moderate
12427,120,95.5,736,5.9,Sedentary,4,Moderate,8,Moderate
2261,101,94.8,4937,6.9,Moderate,6,Moderate,7,Moderate
2564,56,98.3,16896,7.9,Active,3,Low,15,Excellent
7296,120,97.2,7132,7.2,Moderate,6,Moderate,10,Good
15316,59,99.9,9033,7.7,Moderate,3,Low,14,Excellent
18360,120,97.0,3478,6.0,Sedentary,5,Moderate,8,Moderate
6211,67,97.6,8541,8.0,Moderate,1,Low,12,Good
6382,123,92.2,16300,2.5,Highly Active,8,High,7,Moderate
2541,108,97.4,7280,6.2,Moderate,4,Moderate,9,Moderate
8413,120,95.9,14600,6.7,Active,5,Moderate,10,Good
15454,159,86.5,8324,3.4,Moderate,8,High,6,Low
17950,149,91.7,12708,0.7,Active,10,High,7,Moderate
17622,102,95.2,19853,7.1,Active,7,Moderate,11,Good
7406,113,98.1,3780,5.0,Sedentary,4,Moderate,9,Moderate
4521,131,89.5,613,3.5,Sedentary,10,High,5,Low
8641,61,98.1,10017,7.0,Active,3,Low,15,Excellent
9876,136,93.5,3895,1.2,Sedentary,10,High,5,Low
15650,84,100.0,2066,8.4,Sedentary,1,Low,11,Good
15390,84,96.5,28813,6.3,Highly Active,4,Moderate,10,Good
6286,106,91.7,19166,2.0,Highly Active,8,High,7,Moderate
15666,67,98.4,6625,6.9,Moderate,3,Low,12,Good
4126,144,86.9,3862,0.9,Sedentary,10,High,5,Low
11895,120,98.7,2313,7.4,Sedentary,4,Moderate,10,Good
3546,119,90.1,8116,0.8,Moderate,9,High,6,Low
13034,93,98.4,20091,7.0,Highly Active,4,Moderate,12,Good
17715,98,98.7,16430,6.2,Active,5,Moderate,11,Good
3661,58,97.9,8214,8.3,Moderate,2,Low,13,Excellent
5266,156,92.1,11912,2.6,Active,8,High,7,Moderate
7617,75,96.4,6698,5.1,Moderate,6,Moderate,10,Good
2543,115,94.3,22444,6.3,Highly Active,4,Moderate,9,Moderate
16236,113,85.6,15236,5.8,Active,9,High,8,Moderate
7422,61,97.8,3116,6.9,Sedentary,1,Low,11,Good
5256,68,99.2,29698,9.0,Highly Active,2,Low,14,Excellent
1823,52,98.0,19340,8.6,Active,2,Low,15,Excellent
10622,50,97.5,27117,7.7,Highly Active,2,Low,14,Excellent
13214,55,99.2,19717,8.1,Highly Active,1,Low,15,Excellent
17317,44,97.5,4278,7.7,Moderate,1,Low,12,Good
16649,83,94.3,25753,6.2,Highly Active,7,Moderate,9,Moderate
17772,183,85.0,22002,5.5,Highly Active,10,High,8,Moderate
7963,109,87.1,5281,1.6,Moderate,10,High,6,Low
5039,68,98.5,25847,7.4,Highly Active,3,Low,14,Excellent
10138,140,85.1,18928,1.3,Highly Active,9,High,7,Moderate
307,55,97.9,418,7.8,Sedentary,2,Low,12,Good
2542,151,88.3,6608,1.2,Moderate,8,High,6,Low
821,198,93.8,1828,4.6,Sedentary,9,High,5,Low
11403,116,94.2,10824,4.3,Active,9,High,7,Moderate
15965,69,99.3,15743,8.7,Active,3,Low,14,Excellent
4084,58,97.5,27870,7.3,Highly Active,2,Low,14,Excellent
5499,117,91.0,2659,2.0,Sedentary,10,High,5,Low
12041,122,94.6,15221,2.7,Highly Active,10,High,7,Moderate
6925,113,90.6,15005,3.4,Active,10,High,7,Moderate
2552,53,97.8,2363,8.6,Sedentary,3,Low,12,Good
626,92,97.3,17243,6.3,Active,7,Moderate,10,Good
17179,130,91.5,7587,3.8,Moderate,10,High,6,Low
2129,182,91.9,914,3.3,Sedentary,10,High,5,Low
9762,115,95.6,6070,6.8,Moderate,6,Moderate,9,Moderate
8024,65,98.2,5088,8.4,Moderate,3,Low,14,Excellent
13683,44,99.5,9229,8.5,Moderate,1,Low,14,Excellent
16402,75,98.5,7367,7.6,Moderate,1,Low,13,Excellent
1321,97,94.8,26944,5.2,Highly Active,4,Moderate,9,Moderate
14093,101,89.1,21521,5.4,Highly Active,8,High,8,Moderate
5781,58,97.2,15672,8.7,Active,2,Low,14,Excellent
7426,84,99.8,22968,8.4,Highly Active,2,Low,13,Excellent
9137,122,92.8,13077,4.8,Active,9,High,7,Moderate
6945,108,95.4,2412,7.3,Sedentary,5,Moderate,9,Moderate
17221,88,95.8,17532,7.3,Active,7,Moderate,11,Good
3793,182,87.8,22599,5.6,Highly Active,9,High,8,Moderate
17885,62,98.7,21544,8.3,Highly Active,3,Low,15,Excellent
14247,141,90.8,9352,0.6,Moderate,9,High,6,Low
5805,120,94.2,24586,7.3,Highly Active,5,Moderate,10,Good
7917,90,97.2,2331,7.4,Sedentary,4,Moderate,9,Moderate
15837,78,99.4,14023,9.0,Active,3,Low,14,Excellent
10439,138,85.0,7825,5.3,Moderate,9,High,7,Moderate
8419,81,94.8,18034,5.8,Active,7,Moderate,9,Moderate
18612,105,98.1,18175,7.2,Active,4,Moderate,12,Good
14970,95,96.7,29588,7.4,Highly Active,7,Moderate,11,Good
9532,105,88.9,28704,4.0,Highly Active,9,High,7,Moderate
6438,108,93.4,1462,1.8,Sedentary,9,High,5,Low
4550,100,92.6,29357,3.7,Highly Active,9,High,7,Moderate
17499,175,85.6,8208,5.4,Moderate,10,High,7,Moderate
2605,83,98.5,12471,5.7,Active,7,Moderate,11,Good
14499,90,94.9,8914,7.5,Moderate,4,Moderate,9,Moderate
11113,52,98.1,15053,7.9,Active,1,Low,15,Excellent
17567,106,98.9,728,6.1,Sedentary,4,Moderate,9,Moderate
7250,202,90.9,770,4.2,Sedentary,9,High,5,Low
10309,66,98.1,472,7.7,Sedentary,1,Low,12,Good
9026,61,100.0,19514,7.1,Highly Active,2,Low,15,Excellent
12255,52,98.6,4279,8.1,Moderate,3,Low,13,Excellent
11988,71,97.8,1501,7.2,Sedentary,2,Low,11,Good
10420,108,96.4,11212,7.5,Active,5,Moderate,11,Good
18746,64,97.8,17604,6.7,Highly Active,3,Low,13,Excellent
17913,70,98.0,9815,9.0,Moderate,2,Low,13,Excellent
15460,108,96.1,20641,5.7,Highly Active,5,Moderate,10,Good
8827,101,96.9,6839,7.3,Moderate,5,Moderate,10,Good
4114,113,97.3,4828,7.5,Moderate,7,Moderate,9,Moderate
6133,107,98.5,2949,5.9,Sedentary,4,Moderate,9,Moderate
12985,134,87.4,23620,3.7,Highly Active,8,High,7,Moderate
10048,47,98.4,17945,8.2,Highly Active,3,Low,15,Excellent
6356,51,98.9,12218,8.5,Active,2,Low,15,Excellent
7356,58,97.3,1299,8.0,Sedentary,2,Low,12,Good
7705,120,96.2,10860,6.0,Active,4,Moderate,10,Good
13245,104,95.0,19972,7.4,Highly Active,5,Moderate,11,Good
16203,81,94.1,2424,5.7,Sedentary,6,Moderate,7,Moderate
16835,104,95.1,13422,5.6,Active,6,Moderate,10,Good
3932,130,91.0,1099,3.2,Sedentary,10,High,5,Low
466,87,97.7,26098,6.3,Highly Active,4,Moderate,10,Good
12352,90,95.8,1123,5.8,Sedentary,7,Moderate,8,Moderate
15147,67,97.8,8388,7.7,Moderate,2,Low,12,Good
3210,103,90.8,3103,3.6,Sedentary,8,High,5,Low
12293,115,93.4,7489,3.9,Moderate,10,High,6,Low
12377,98,95.6,1429,5.0,Sedentary,6,Moderate,8,Moderate
14253,68,99.7,2111,8.4,Sedentary,3,Low,12,Good
906,160,88.7,13782,5.7,Active,9,High,8,Moderate
8335,104,96.0,6316,6.1,Moderate,7,Moderate,9,Moderate
3380,83,98.3,15685,7.5,Active,2,Low,13,Excellent
10761,100,98.3,2777,5.2,Sedentary,5,Moderate,9,Moderate
16,60,97.1,12946,8.1,Active,2,Low,14,Excellent
17261,69,98.4,3759,7.7,Sedentary,1,Low,12,Good
8304,102,85.4,3465,3.0,Sedentary,10,High,5,Low
4001,120,95.6,2744,6.6,Sedentary,6,Moderate,8,Moderate
16179,119,98.5,24293,5.8,Highly Active,4,Moderate,11,Good
17485,175,93.7,3183,2.3,Sedentary,8,High,5,Low
2127,103,94.8,7819,6.8,Moderate,5,Moderate,8,Moderate
5294,145,86.4,21436,5.1,Highly Active,10,High,8,Moderate
9887,120,97.2,1683,6.7,Sedentary,7,Moderate,8,Moderate
16636,107,94.0,9954,6.8,Moderate,7,Moderate,8,Moderate
6320,48,97.9,3256,8.6,Sedentary,1,Low,12,Good
7366,70,98.5,28628,6.5,Highly Active,1,Low,13,Excellent
5627,108,94.4,23520,6.2,Highly Active,7,Moderate,9,Moderate
18846,98,99.0,5284,6.6,Moderate,6,Moderate,10,Good
4581,120,95.2,21280,7.5,Highly Active,5,Moderate,11,Good
7691,115,98.9,2264,7.3,Sedentary,5,Moderate,10,Good
7099,115,95.9,7681,6.6,Moderate,5,Moderate,9,Moderate
1804,77,98.5,8183,6.7,Moderate,7,Moderate,11,Good
13012,103,98.4,11964,5.2,Active,7,Moderate,11,Good
12815,64,99.5,5895,8.9,Moderate,2,Low,14,Excellent
14534,120,95.8,8325,6.3,Moderate,6,Moderate,9,Moderate
12039,108,95.5,25740,7.4,Highly Active,4,Moderate,11,Good
8679,83,94.7,14629,6.3,Active,7,Moderate,9,Moderate
10364,114,86.2,588,3.1,Sedentary,8,High,5,Low
288,61,98.0,1293,6.8,Sedentary,1,Low,12,Good
6831,115,93.4,2157,1.6,Sedentary,10,High,5,Low
312,74,99.4,23691,7.7,Highly Active,2,Low,14,Excellent
13052,89,98.4,24095,5.9,Highly Active,6,Moderate,11,Good
7484,120,99.0,734,5.3,Sedentary,7,Moderate,9,Moderate
12898,58,98.7,21276,8.7,Highly Active,1,Low,15,Excellent
1862,60,97.5,1462,8.2,Sedentary,2,Low,12,Good
8232,84,95.4,21330,6.9,Highly Active,6,Moderate,10,Good
5371,115,95.6,2101,6.1,Sedentary,5,Moderate,8,Moderate
15566,109,85.8,28247,0.6,Highly Active,9,High,7,Moderate
6707,53,97.8,17148,6.8,Active,3,Low,13,Excellent
8055,143,88.7,19404,2.4,Active,10,High,7,Moderate
8906,160,87.1,25001,3.7,Highly Active,10,High,7,Moderate
2519,103,94.4,15908,3.9,Active,10,High,7,Moderate
1686,117,91.0,19407,0.7,Active,9,High,7,Moderate
18405,115,95.8,3205,6.8,Sedentary,7,Moderate,8,Moderate
3763,106,91.3,1563,1.2,Sedentary,9,High,5,Low
11297,104,85.3,18990,0.8,Active,10,High,7,Moderate
13597,63,98.4,14931,8.2,Active,1,Low,15,Excellent
3110,61,98.4,16820,8.2,Active,3,Low,15,Excellent
4830,132,86.1,9600,5.1,Moderate,10,High,7,Moderate
3389,119,94.0,21154,5.6,Highly Active,5,Moderate,9,Moderate
1666,67,96.2,1941,6.2,Sedentary,7,Moderate,9,Moderate
15112,102,95.9,10939,7.1,Active,4,Moderate,11,Good
18569,77,94.8,12756,6.0,Active,7,Moderate,10,Good
1299,102,94.8,2839,2.9,Sedentary,8,High,5,Low
2197,168,90.8,4951,0.8,Moderate,9,High,5,Low
7367,117,89.8,3014,5.4,Sedentary,8,High,6,Low
6821,99,95.3,7409,7.2,Moderate,6,Moderate,10,Good
5031,81,97.3,7663,7.5,Moderate,3,Low,11,Good
3116,78,97.1,401,6.8,Sedentary,7,Moderate,9,Moderate
12611,88,96.7,3551,5.4,Sedentary,6,Moderate,8,Moderate
17278,112,91.5,4175,2.2,Moderate,9,High,5,Low
18780,171,92.5,27076,4.6,Highly Active,10,High,7,Moderate
260,166,90.6,13973,4.7,Active,8,High,7,Moderate
9710,119,97.1,6624,6.1,Moderate,5,Moderate,9,Moderate
14899,85,95.3,10669,5.2,Active,4,Moderate,10,Good
6392,62,98.5,19619,6.5,Active,1,Low,14,Excellent
9681,103,85.9,19580,4.0,Highly Active,8,High,7,Moderate
7351,123,86.8,294,3.8,Sedentary,9,High,5,Low
9184,109,94.8,25454,7.2,Highly Active,5,Moderate,10,Good
1633,81,98.8,2206,8.6,Sedentary,1,Low,11,Good
1688,74,99.0,5056,7.3,Moderate,2,Low,13,Excellent
6369,56,99.6,3534,8.6,Sedentary,3,Low,13,Excellent
806,103,85.3,17851,4.1,Active,9,High,7,Moderate
12556,101,94.4,3852,1.0,Sedentary,10,High,5,Low
782,101,96.9,24128,6.1,Highly Active,6,Moderate,10,Good
12430,116,95.6,8241,6.6,Moderate,6,Moderate,9,Moderate
15377,91,96.7,934,5.3,Sedentary,5,Moderate,8,Moderate
10172,174,90.4,19827,5.0,Highly Active,8,High,8,Moderate
16212,104,93.9,168,1.6,Sedentary,8,High,5,Low
6112,57,99.6,805,8.9,Sedentary,2,Low,13,Excellent
15536,89,95.6,18215,5.9,Highly Active,6,Moderate,10,Good
9587,130,93.8,4746,3.1,Moderate,10,High,5,Low
1713,139,87.3,13517,2.2,Active,8,High,7,Moderate
988,103,98.2,1207,6.0,Sedentary,6,Moderate,9,Moderate
2601,55,99.1,4557,7.4,Moderate,1,Low,13,Excellent
1580,97,95.2,1120,5.7,Sedentary,4,Moderate,8,Moderate
3057,114,94.7,16811,7.0,Active,6,Moderate,10,Good
15959,180,94.2,18569,5.9,Highly Active,9,High,8,Moderate
10776,92,94.6,12640,7.2,Active,5,Moderate,10,Good
5695,147,87.2,24274,5.5,Highly Active,10,High,8,Moderate
15624,121,93.9,19073,2.5,Active,8,High,7,Moderate
670,68,98.6,13137,7.8,Active,3,Low,14,Excellent
9826,63,98.1,16727,7.3,Active,1,Low,15,Excellent
3204,91,97.7,12443,7.6,Active,1,Low,12,Good
7811,52,98.0,195,7.1,Sedentary,3,Low,13,Excellent
12414,82,97.6,22693,7.4,Highly Active,6,Moderate,11,Good
8672,73,97.9,9641,7.6,Moderate,1,Low,12,Good
1145,88,98.1,28819,6.8,Highly Active,4,Moderate,11,Good
346,112,96.8,5481,6.6,Moderate,7,Moderate,9,Moderate
7884,154,90.0,17652,3.6,Active,9,High,7,Moderate
3006,103,90.3,2449,3.0,Sedentary,8,High,5,Low
989,72,97.4,29739,7.7,Highly Active,3,Low,13,Excellent
8291,58,99.3,3820,7.3,Sedentary,3,Low,13,Excellent
7983,83,94.6,2495,6.2,Sedentary,6,Moderate,7,Moderate
5413,56,98.8,4188,7.9,Moderate,3,Low,13,Excellent
7384,122,95.0,11198,1.3,Active,10,High,8,Moderate
2590,62,95.8,17059,7.0,Highly Active,7,Moderate,13,Excellent
13900,65,99.1,971,6.8,Sedentary,2,Low,12,Good
14106,76,97.3,3959,6.9,Sedentary,6,Moderate,9,Moderate
14612,88,100.0,2975,6.8,Sedentary,1,Low,10,Good
3996,114,97.0,14691,5.3,Active,5,Moderate,10,Good
17353,68,99.6,7425,8.9,Moderate,3,Low,13,Excellent
12472,66,99.0,16332,8.7,Active,1,Low,14,Excellent
9385,74,97.9,3154,8.1,Sedentary,3,Low,11,Good
7033,67,100.0,11953,8.5,Active,1,Low,14,Excellent
13934,68,97.0,17686,6.5,Highly Active,6,Moderate,11,Good
6412,102,96.9,1843,7.2,Sedentary,7,Moderate,9,Moderate
7572,105,94.6,6562,5.4,Moderate,4,Moderate,8,Moderate
11216,101,94.1,27611,7.0,Highly Active,5,Moderate,10,Good
18357,107,98.3,6222,7.2,Moderate,5,Moderate,11,Good
9661,87,98.1,4053,7.3,Moderate,7,Moderate,10,Good
8772,77,99.0,11133,8.6,Active,1,Low,14,Excellent
5534,48,98.4,16906,7.3,Active,1,Low,15,Excellent
4539,106,94.8,15163,5.6,Highly Active,6,Moderate,9,Moderate
13782,48,99.6,27279,7.8,Highly Active,2,Low,15,Excellent
9384,103,88.0,10909,0.7,Active,8,High,7,Moderate
12330,66,99.7,26285,8.9,Highly Active,2,Low,14,Excellent
2094,105,86.1,8506,1.6,Moderate,10,High,6,Low
12551,79,98.7,23956,6.6,Highly Active,3,Low,13,Excellent
8194,75,95.9,2558,5.7,Sedentary,7,Moderate,9,Moderate
65,101,96.8,17222,5.4,Highly Active,4,Moderate,10,Good
10203,48,97.7,18625,8.0,Highly Active,3,Low,14,Excellent
9013,75,98.1,18154,7.9,Highly Active,2,Low,14,Excellent
4683,55,99.6,1373,7.8,Sedentary,3,Low,13,Excellent
12210,108,88.2,19257,5.1,Active,10,High,8,Moderate
12537,103,98.9,20345,6.1,Highly Active,4,Moderate,11,Good
14153,120,94.1,3766,6.9,Sedentary,6,Moderate,7,Moderate
13189,148,87.5,27645,2.4,Highly Active,10,High,7,Moderate
4840,60,99.2,6524,8.1,Moderate,3,Low,14,Excellent
3254,151,87.6,4245,3.8,Moderate,8,High,5,Low
12192,120,98.3,92,5.9,Sedentary,7,Moderate,9,Moderate
564,109,86.6,5769,1.8,Moderate,9,High,6,Low
5905,58,98.5,15425,7.2,Highly Active,2,Low,15,Excellent
18894,159,87.8,11061,1.0,Active,8,High,7,Moderate
13885,129,85.8,1887,0.9,Sedentary,8,High,5,Low
5037,91,94.6,4410,5.0,Moderate,4,Moderate,7,Moderate
16551,94,99.9,7392,8.6,Moderate,3,Low,12,Good
354,65,97.3,21293,7.1,Highly Active,2,Low,14,Excellent
14040,71,99.0,7162,6.5,Moderate,2,Low,12,Good
17717,90,98.7,6979,6.7,Moderate,4,Moderate,10,Good
12304,62,98.6,19260,7.4,Highly Active,2,Low,15,Excellent
11121,176,90.3,9633,1.3,Moderate,8,High,6,Low
31,114,96.0,23836,6.9,Highly Active,6,Moderate,10,Good
7048,112,98.2,3360,5.5,Sedentary,4,Moderate,9,Moderate
844,143,92.9,12299,1.6,Active,8,High,7,Moderate
10598,93,96.1,2146,5.9,Sedentary,4,Moderate,8,Moderate
11930,134,85.3,18240,4.6,Highly Active,10,High,7,Moderate
5492,111,95.3,12143,5.4,Active,5,Moderate,10,Good
11511,104,97.4,19043,6.6,Active,6,Moderate,10,Good
11894,86,94.5,9484,7.4,Moderate,7,Moderate,9,Moderate
9266,103,86.7,18187,0.6,Active,9,High,7,Moderate
1551,97,96.1,19099,6.4,Active,5,Moderate,10,Good
4293,132,90.5,11892,4.7,Active,9,High,7,Moderate
12389,116,95.9,16117,5.5,Active,7,Moderate,10,Good
7877,81,97.9,3379,7.3,Sedentary,7,Moderate,9,Moderate
2399,76,99.1,1454,8.1,Sedentary,3,Low,12,Good
4836,112,98.7,1227,5.2,Sedentary,5,Moderate,9,Moderate
7897,55,97.3,25386,6.6,Highly Active,1,Low,13,Excellent
15218,59,99.9,27504,6.7,Highly Active,3,Low,14,Excellent
4173,63,99.6,2940,8.1,Sedentary,2,Low,13,Excellent
14174,99,95.1,7300,5.4,Moderate,5,Moderate,9,Moderate
1485,56,97.5,7065,7.9,Moderate,3,Low,13,Excellent
5545,67,98.3,3898,6.5,Sedentary,1,Low,11,Good
6142,106,94.0,12594,7.0,Active,6,Moderate,10,Good
3477,81,98.4,2334,5.7,Sedentary,7,Moderate,9,Moderate
2504,112,96.4,10761,7.3,Active,5,Moderate,11,Good
3166,110,87.9,13342,2.1,Active,10,High,7,Moderate
7022,88,97.3,7464,8.3,Moderate,2,Low,11,Good
18152,84,98.4,16384,6.9,Active,3,Low,12,Good
7865,55,99.2,18363,8.8,Active,2,Low,15,Excellent
18684,104,89.7,15371,2.3,Active,10,High,7,Moderate
3203,61,98.3,14990,7.7,Active,2,Low,15,Excellent
18432,75,97.5,13991,5.4,Active,6,Moderate,11,Good
2332,161,89.1,6623,1.7,Moderate,10,High,6,Low
10466,182,91.2,3003,4.1,Sedentary,10,High,5,Low
17274,105,93.2,11902,1.2,Active,10,High,7,Moderate
8740,58,99.1,15834,6.6,Highly Active,1,Low,14,Excellent
1239,61,97.8,10198,7.4,Active,3,Low,14,Excellent
15833,100,88.8,26716,3.8,Highly Active,9,High,7,Moderate
5879,97,96.9,18736,5.5,Active,4,Moderate,10,Good
18884,58,99.7,28093,7.4,Highly Active,3,Low,15,Excellent
13309,112,97.7,12087,6.2,Active,6,Moderate,10,Good
15597,63,98.0,15227,9.0,Active,2,Low,15,Excellent
1661,100,90.3,2416,5.7,Sedentary,9,High,6,Low
10708,70,98.0,7457,8.3,Moderate,2,Low,13,Excellent
10843,67,97.1,24643,8.6,Highly Active,2,Low,13,Excellent
4860,110,93.0,990,5.1,Sedentary,9,High,6,Low
2539,69,98.5,8403,5.9,Moderate,6,Moderate,11,Good
7168,62,98.2,2459,8.5,Sedentary,2,Low,13,Excellent
8492,175,85.8,2725,3.6,Sedentary,8,High,5,Low
10221,65,98.9,11224,6.8,Active,2,Low,14,Excellent
6732,111,98.1,1362,5.3,Sedentary,6,Moderate,9,Moderate
6393,101,95.1,18820,7.4,Highly Active,6,Moderate,11,Good
9992,54,97.1,5572,8.3,Moderate,3,Low,13,Excellent
16750,193,86.9,2392,3.8,Sedentary,8,High,5,Low
2307,99,96.2,23525,5.7,Highly Active,4,Moderate,10,Good
1833,66,97.9,7406,7.4,Moderate,3,Low,12,Good
13943,84,97.5,2435,6.8,Sedentary,6,Moderate,8,Moderate
13243,61,99.6,7975,7.0,Moderate,3,Low,14,Excellent
18655,61,97.9,23919,8.7,Highly Active,2,Low,14,Excellent
3079,87,99.9,15307,9.0,Active,1,Low,13,Excellent
5620,120,94.2,12140,6.4,Active,6,Moderate,9,Moderate
2716,106,98.4,21548,6.9,Highly Active,6,Moderate,11,Good
16354,114,91.1,20601,1.0,Highly Active,8,High,7,Moderate
6290,73,98.1,15656,7.3,Active,1,Low,14,Excellent
